"var_ipc_fipe","var_ipca_15","var_ipc_br","ipca_monitor_1","ipca_monitor_11","ipca_monitor_2","ipca_monitor_5","ipca_monitor_6","ipca_monitor_8","ipca_monitor_9","ipca_monitor_0","ipca_focus","MSCI_emerging_log_1_diff","NOAA_Index_1_diff","U.S..Treasury.10.years.nominal.yield_1_diff","BRL_USD_log_1_diff","VIX_log_1_diff","DXY_log_1_diff","Ibovespa_log_1_diff","Brasil_CDS5Y_log_1_diff","crb_metals_log_1_diff","var_ipca_bacen_lag1","var_comercializaveis_bacen_lag1","var_administrados_bacen_lag1","var_bens_nao_duraveis_bacen_lag1","var_nucleo_por_exclusao_ex0_bacen_lag1","var_livres_bacen_lag1","var_nucleo_por_exclusao_ex1_bacen_lag1","var_alimentacao_em_domicilio_bacen_lag1","var_nucleo_ex_alimentacao_energia_exfe_bacen_lag1","var_incc_lag1","caged_saldo_sul_lag1","MSCI_emerging_log_1_diff_lag1","NOAA_Index_1_diff_lag1","U.S..Treasury.10.years.nominal.yield_1_diff_lag1","BRL_USD_log_1_diff_lag1","VIX_log_1_diff_lag1","DXY_log_1_diff_lag1","Ibovespa_log_1_diff_lag1","Brasil_CDS5Y_log_1_diff_lag1","crb_metals_log_1_diff_lag1","consu_energia_brasil_total_log_1_diff_lag1","consu_energia_industr_log_1_diff_lag1","consu_energia_residencia_log_1_diff_lag1","consu_energia_comercial_log_1_diff_lag1","consu_energia_outros_log_1_diff_lag1","base_monetaria_log_1_diff_lag1","consume_confidence_1_diff_lag1","caged_saldo_norte_1_diff_lag1","caged_saldo_nordeste_1_diff_lag1","caged_saldo_sudeste_1_diff_lag1","caged_saldo_sul_1_diff_lag1","caged_saldo_centro_oeste_1_diff_lag1","caged_saldo_brasil_1_diff_lag1","base_monetaria_2_diff_lag1","base_monetaria_log_2_diff_lag1","PNAD_DESOC_2_diff_lag1","var_ipca_bacen_lag2","var_administrados_bacen_lag2","var_bens_nao_duraveis_bacen_lag2","var_nucleo_por_exclusao_ex0_bacen_lag2","var_livres_bacen_lag2","var_nucleo_por_exclusao_ex1_bacen_lag2","var_alimentacao_em_domicilio_bacen_lag2","var_nucleo_ex_alimentacao_energia_exfe_bacen_lag2","var_incc_lag2","MSCI_emerging_log_1_diff_lag2","NOAA_Index_1_diff_lag2","U.S..Treasury.2.years.nominal.yield_1_diff_lag2","U.S..Treasury.10.years.nominal.yield_1_diff_lag2","BRL_USD_log_1_diff_lag2","VIX_log_1_diff_lag2","DXY_log_1_diff_lag2","Ibovespa_log_1_diff_lag2","Brasil_CDS5Y_log_1_diff_lag2","crb_metals_log_1_diff_lag2","consu_energia_brasil_total_log_1_diff_lag2","consu_energia_industr_log_1_diff_lag2","consu_energia_residencia_log_1_diff_lag2","consu_energia_comercial_log_1_diff_lag2","consu_energia_outros_log_1_diff_lag2","ibc_br_sa_log_1_diff_lag2","base_monetaria_log_1_diff_lag2","consume_confidence_1_diff_lag2","caged_saldo_norte_1_diff_lag2","caged_saldo_nordeste_1_diff_lag2","caged_saldo_sudeste_1_diff_lag2","caged_saldo_sul_1_diff_lag2","caged_saldo_centro_oeste_1_diff_lag2","caged_saldo_brasil_1_diff_lag2","base_monetaria_2_diff_lag2","base_monetaria_log_2_diff_lag2","PNAD_DESOC_2_diff_lag2","var_ipca_bacen_lag3","var_administrados_bacen_lag3","var_bens_nao_duraveis_bacen_lag3","var_livres_bacen_lag3","var_nucleo_por_exclusao_ex1_bacen_lag3","var_alimentacao_em_domicilio_bacen_lag3","var_nucleo_ex_alimentacao_energia_exfe_bacen_lag3","var_incc_lag3","MSCI_emerging_log_1_diff_lag3","NOAA_Index_1_diff_lag3","BRL_USD_log_1_diff_lag3","VIX_log_1_diff_lag3","DXY_log_1_diff_lag3","Ibovespa_log_1_diff_lag3","Brasil_CDS5Y_log_1_diff_lag3","crb_metals_log_1_diff_lag3","consu_energia_brasil_total_log_1_diff_lag3","consu_energia_industr_log_1_diff_lag3","consu_energia_residencia_log_1_diff_lag3","consu_energia_comercial_log_1_diff_lag3","consu_energia_outros_log_1_diff_lag3","ibc_br_sa_log_1_diff_lag3","base_monetaria_log_1_diff_lag3","consume_confidence_1_diff_lag3","caged_saldo_norte_1_diff_lag3","caged_saldo_nordeste_1_diff_lag3","caged_saldo_sudeste_1_diff_lag3","caged_saldo_sul_1_diff_lag3","caged_saldo_centro_oeste_1_diff_lag3","caged_saldo_brasil_1_diff_lag3","base_monetaria_2_diff_lag3","base_monetaria_log_2_diff_lag3","PNAD_DESOC_2_diff_lag3","var_ipca_bacen_lag4","var_administrados_bacen_lag4","var_bens_nao_duraveis_bacen_lag4","var_livres_bacen_lag4","var_nucleo_por_exclusao_ex1_bacen_lag4","var_alimentacao_em_domicilio_bacen_lag4","var_nucleo_ex_alimentacao_energia_exfe_bacen_lag4","var_incc_lag4","MSCI_emerging_log_1_diff_lag4","NOAA_Index_1_diff_lag4","BRL_USD_log_1_diff_lag4","VIX_log_1_diff_lag4","DXY_log_1_diff_lag4","Ibovespa_log_1_diff_lag4","Brasil_CDS5Y_log_1_diff_lag4","crb_metals_log_1_diff_lag4","consu_energia_brasil_total_log_1_diff_lag4","consu_energia_industr_log_1_diff_lag4","consu_energia_residencia_log_1_diff_lag4","consu_energia_comercial_log_1_diff_lag4","consu_energia_outros_log_1_diff_lag4","ibc_br_sa_log_1_diff_lag4","base_monetaria_log_1_diff_lag4","consume_confidence_1_diff_lag4","caged_saldo_norte_1_diff_lag4","caged_saldo_nordeste_1_diff_lag4","caged_saldo_sudeste_1_diff_lag4","caged_saldo_sul_1_diff_lag4","caged_saldo_centro_oeste_1_diff_lag4","caged_saldo_brasil_1_diff_lag4","base_monetaria_2_diff_lag4","base_monetaria_log_2_diff_lag4","PNAD_DESOC_2_diff_lag4","var_ipca_bacen","data","dummy"
1,1.2,0.77,1.06,1.15,0.783913043,1.635217391,0.28,0.03,-0.16,0.800434783,1,0.009816188,-0.1,0.0648,0.047517462,-0.105115324,0.010053103,-0.033775397,0.13914826,0.044183668,1.16,1.1,1.93,1.28,0.8,0.88,0.96,1.19,0.61,0.51,46737,-0.040555227,-0.2,0.1785,0.005776555,0.122126419,0.001908115,-0.055010398,0.030630611,-0.007940184,0.025224301,-0.018095016,0.062149084,0.061217581,0.019134448,-0.007825095,2.67,-4042,8308,-44851,-7274,-8505,-56351,-3216731,-0.007825095,-0.497209391,0.87,0.95,1.3,0.64,0.84,0.53,1.63,0.45,0.46,0.025834869,-0.1,0.0254,0.0865,0.016905356,-0.000884104,0.003080791,-0.046216106,0.04966376,0.002271383,0.017682553,0.009235237,0.011555911,0.034491304,0.031154234,0.001587302,0.006977544,1.01,-2763,28796,23994,11961,-5373,56619,2869535,0.006977544,-0.573037687,0.96,1.68,0.63,0.7,0.91,0.78,0.48,0.85,-0.069667315,0,0.027575296,0.033901808,0.015739147,-0.023425989,0.061276721,0.012265793,-0.005904259,0.02019604,-0.025232342,-0.025389655,-0.011345708,-0.003100107,0.01699324,3.66,649,4316,2179,44,-497,6689,6905328,0.01699324,-0.520560055,0.53,0.81,0.51,0.43,0.54,0.33,0.42,2.16,0.00173124,0.1,-0.052938017,-0.148804573,0.008558059,0.053914756,-0.096049003,0.011572771,-0.008767018,-0.017382547,0.002169017,-0.008370708,-0.009431914,0.001584901,0.006028418,1.42,4612,12222,-160,5593,9092,31331,2421630,0.006028418,-0.495810081,1.25,2021-10-01,0
0.72,1.17,1.08,0.685,0.76,0.79625,3.142083333,-0.02,0.06625,0.07,1.031666667,1.08,-0.041613561,-0.2,-0.1078,0.003233155,0.052394109,0.015681007,-0.054282546,0.125199974,0.022319857,1.25,1.22,1.35,1.31,1.19,1.21,0.99,1.32,0.99,0.86,52938,0.009816188,-0.1,0.0648,0.047517462,-0.105115324,0.010053103,-0.033775397,0.13914826,0.044183668,0.015233884,0.024354919,-0.00461527,0.028991464,0.016216184,-0.014463108,-5.29,-7315,-40017,-20048,6201,-3707,-63910,-5879625,-0.014463108,-0.564140112,1.16,1.93,1.28,0.8,0.88,0.96,1.19,0.61,0.51,-0.040555227,-0.2,0.0662,0.1785,0.005776555,0.122126419,0.001908115,-0.055010398,0.030630611,-0.007940184,0.025224301,-0.018095016,0.062149084,0.061217581,0.019134448,-0.000576909,-0.007825095,2.67,-4042,8308,-44851,-7274,-8505,-56351,-3216731,-0.007825095,-0.497209391,0.87,0.95,1.3,0.84,0.53,1.63,0.45,0.46,0.025834869,-0.1,0.016905356,-0.000884104,0.003080791,-0.046216106,0.04966376,0.002271383,0.017682553,0.009235237,0.011555911,0.034491304,0.031154234,0.001587302,0.006977544,1.01,-2763,28796,23994,11961,-5373,56619,2869535,0.006977544,-0.573037687,0.96,1.68,0.63,0.7,0.91,0.78,0.48,0.85,-0.069667315,0,0.027575296,0.033901808,0.015739147,-0.023425989,0.061276721,0.012265793,-0.005904259,0.02019604,-0.025232342,-0.025389655,-0.011345708,-0.003100107,0.01699324,3.66,649,4316,2179,44,-497,6689,6905328,0.01699324,-0.520560055,0.95,2021-11-01,0
0.57,0.78,0.57,0.63,0.55,0.839130435,0.492608696,0.12,0.007826087,0.1,0.486521739,0.66,0.018601251,0,0.0658,0.016851122,0.124282838,0.008207951,0.014645074,-0.102056156,0.00991186,0.95,0.58,2.3,0.04,0.55,0.45,0.48,0.04,0.39,0.67,54048,-0.041613561,-0.2,-0.1078,0.003233155,0.052394109,0.015681007,-0.054282546,0.125199974,0.022319857,-0.017238132,-0.012038201,-0.01284333,-0.000534259,-0.055008748,-0.01028417,-0.02,7218,6726,57013,1110,-465,71029,-4129349,-0.01028417,-0.52058253,1.25,1.35,1.31,1.19,1.21,0.99,1.32,0.99,0.86,0.009816188,-0.1,0.2215,0.0648,0.047517462,-0.105115324,0.010053103,-0.033775397,0.13914826,0.044183668,0.015233884,0.024354919,-0.00461527,0.028991464,0.016216184,0.006112708,-0.014463108,-5.29,-7315,-40017,-20048,6201,-3707,-63910,-5879625,-0.014463108,-0.564140112,1.16,1.93,1.28,0.88,0.96,1.19,0.61,0.51,-0.040555227,-0.2,0.005776555,0.122126419,0.001908115,-0.055010398,0.030630611,-0.007940184,0.025224301,-0.018095016,0.062149084,0.061217581,0.019134448,-0.000576909,-0.007825095,2.67,-4042,8308,-44851,-7274,-8505,-56351,-3216731,-0.007825095,-0.497209391,0.87,0.95,1.3,0.84,0.53,1.63,0.45,0.46,0.025834869,-0.1,0.016905356,-0.000884104,0.003080791,-0.046216106,0.04966376,0.002271383,0.017682553,0.009235237,0.011555911,0.034491304,0.031154234,0.001587302,0.006977544,1.01,-2763,28796,23994,11961,-5373,56619,2869535,0.006977544,-0.573037687,0.73,2021-12-01,0
0.74,0.58,0.49,1.22,1.38,0.003478261,-0.149130435,-0.03,0.280434783,0.05,0.332608696,0.55,-0.019120597,0,0.2666,-0.021940933,0.080771498,-0.002704504,0.008834397,-0.008619166,0.007788145,0.73,1.58,0.05,0.88,1.04,0.99,0.91,0.79,0.91,0.35,-78882,0.018601251,0,0.0658,0.016851122,0.124282838,0.008207951,0.014645074,-0.102056156,0.00991186,0.02469902,-0.018665105,0.055545833,0.061402346,0.022161984,0.018685427,2.65,-29327,-74004,-314542,-132930,-38565,-589923,7534320,0.018685427,-0.410177757,0.95,2.3,0.04,0.55,0.45,0.48,0.04,0.39,0.67,-0.041613561,-0.2,0.068,-0.1078,0.003233155,0.052394109,0.015681007,-0.054282546,0.125199974,0.022319857,-0.017238132,-0.012038201,-0.01284333,-0.000534259,-0.055008748,0.008068879,-0.01028417,-0.02,7218,6726,57013,1110,-465,71029,-4129349,-0.01028417,-0.52058253,1.25,1.35,1.31,1.21,0.99,1.32,0.99,0.86,0.009816188,-0.1,0.047517462,-0.105115324,0.010053103,-0.033775397,0.13914826,0.044183668,0.015233884,0.024354919,-0.00461527,0.028991464,0.016216184,0.006112708,-0.014463108,-5.29,-7315,-40017,-20048,6201,-3707,-63910,-5879625,-0.014463108,-0.564140112,1.16,1.93,1.28,0.88,0.96,1.19,0.61,0.51,-0.040555227,-0.2,0.005776555,0.122126419,0.001908115,-0.055010398,0.030630611,-0.007940184,0.025224301,-0.018095016,0.062149084,0.061217581,0.019134448,-0.000576909,-0.007825095,2.67,-4042,8308,-44851,-7274,-8505,-56351,-3216731,-0.007825095,-0.497209391,0.54,2022-01-01,0
0.9,0.99,0.28,1.22,1.44,0.211904762,0.023333333,-0.03,5.491904762,-0.04,0.654285714,0.9,-0.03035124,0.1,0.0483,-0.062810559,0.108354702,0.000386708,0.055658457,0.022260436,0.011135711,0.54,1.15,-0.35,1.15,0.72,0.87,0.61,1.44,0.68,0.71,58773,-0.019120597,0,0.2666,-0.021940933,0.080771498,-0.002704504,0.008834397,-0.008619166,0.007788145,-0.008964472,-0.019899487,-0.00160618,0.001255651,-0.011093968,0.004138583,-3.65,15810,21211,188771,137655,55334,420989,1687885,0.004138583,0.063672343,0.73,0.05,0.88,1.04,0.99,0.91,0.79,0.91,0.35,0.018601251,0,0.1672,0.0658,0.016851122,0.124282838,0.008207951,0.014645074,-0.102056156,0.00991186,0.02469902,-0.018665105,0.055545833,0.061402346,0.022161984,0.00326612,0.018685427,2.65,-29327,-74004,-314542,-132930,-38565,-589923,7534320,0.018685427,-0.410177757,0.95,2.3,0.04,0.45,0.48,0.04,0.39,0.67,-0.041613561,-0.2,0.003233155,0.052394109,0.015681007,-0.054282546,0.125199974,0.022319857,-0.017238132,-0.012038201,-0.01284333,-0.000534259,-0.055008748,0.008068879,-0.01028417,-0.02,7218,6726,57013,1110,-465,71029,-4129349,-0.01028417,-0.52058253,1.25,1.35,1.31,1.21,0.99,1.32,0.99,0.86,0.009816188,-0.1,0.047517462,-0.105115324,0.010053103,-0.033775397,0.13914826,0.044183668,0.015233884,0.024354919,-0.00461527,0.028991464,0.016216184,0.006112708,-0.014463108,-5.29,-7315,-40017,-20048,6201,-3707,-63910,-5879625,-0.014463108,-0.564140112,1.01,2022-02-01,0
1.28,0.95,1.35,1.845,2.395,1.260833333,1.775416667,0.15,0.040833333,-0.03,1.114166667,1.23,-0.022835672,-0.1,0.513,-0.045484144,0.040458755,0.026310679,0.020073911,-0.026805569,0.064668723,1.01,0.95,0.12,1.25,1.26,1.34,1.1,1.65,1.17,0.38,82898,-0.03035124,0.1,0.0483,-0.062810559,0.108354702,0.000386708,0.055658457,0.022260436,0.011135711,-0.016164554,-0.023554667,-0.011083857,0.001254076,-0.030813494,-0.036568445,-4.3,10292,22697,109791,24125,7072,173329,-14675048,-0.036568445,-0.007042887,0.54,-0.35,1.15,0.72,0.87,0.61,1.44,0.68,0.71,-0.019120597,0,0.4465,0.2666,-0.021940933,0.080771498,-0.002704504,0.008834397,-0.008619166,0.007788145,-0.008964472,-0.019899487,-0.00160618,0.001255651,-0.011093968,-0.005473234,0.004138583,-3.65,15810,21211,188771,137655,55334,420989,1687885,0.004138583,0.063672343,0.73,0.05,0.88,0.99,0.91,0.79,0.91,0.35,0.018601251,0,0.016851122,0.124282838,0.008207951,0.014645074,-0.102056156,0.00991186,0.02469902,-0.018665105,0.055545833,0.061402346,0.022161984,0.00326612,0.018685427,2.65,-29327,-74004,-314542,-132930,-38565,-589923,7534320,0.018685427,-0.410177757,0.95,2.3,0.04,0.45,0.48,0.04,0.39,0.67,-0.041613561,-0.2,0.003233155,0.052394109,0.015681007,-0.054282546,0.125199974,0.022319857,-0.017238132,-0.012038201,-0.01284333,-0.000534259,-0.055008748,0.008068879,-0.01028417,-0.02,7218,6726,57013,1110,-465,71029,-4129349,-0.01028417,-0.52058253,1.62,2022-03-01,0
1.62,1.73,1.08,1.75,2.09,-0.891304348,2.555652174,1.37,0.044782609,0.12,1.044347826,0.96,-0.057241584,-0.1,0.5956,-0.042714599,-0.08676751,0.022029966,-0.001113231,-0.003045407,0.024559492,1.62,1.4,2.65,2.71,0.76,1.24,0.8,3.09,0.69,0.86,33601,-0.022835672,-0.1,0.513,-0.045484144,0.040458755,0.026310679,0.020073911,-0.026805569,0.064668723,0.065231216,0.070289981,0.074621993,0.051775695,0.051569372,-0.007529356,1.07,-3370,-33048,-86638,-49297,-20668,-192318,-2955507,-0.007529356,-0.058941351,1.01,0.12,1.25,1.26,1.34,1.1,1.65,1.17,0.38,-0.03035124,0.1,0.2536,0.0483,-0.062810559,0.108354702,0.000386708,0.055658457,0.022260436,0.011135711,-0.016164554,-0.023554667,-0.011083857,0.001254076,-0.030813494,0.001709159,-0.036568445,-4.3,10292,22697,109791,24125,7072,173329,-14675048,-0.036568445,-0.007042887,0.54,-0.35,1.15,0.87,0.61,1.44,0.68,0.71,-0.019120597,0,-0.021940933,0.080771498,-0.002704504,0.008834397,-0.008619166,0.007788145,-0.008964472,-0.019899487,-0.00160618,0.001255651,-0.011093968,-0.005473234,0.004138583,-3.65,15810,21211,188771,137655,55334,420989,1687885,0.004138583,0.063672343,0.73,0.05,0.88,0.99,0.91,0.79,0.91,0.35,0.018601251,0,0.016851122,0.124282838,0.008207951,0.014645074,-0.102056156,0.00991186,0.02469902,-0.018665105,0.055545833,0.061402346,0.022161984,0.00326612,0.018685427,2.65,-29327,-74004,-314542,-132930,-38565,-589923,7534320,0.018685427,-0.410177757,1.06,2022-04-01,0
0.42,0.59,0.5,0.77,0.76,-2.1672,1.1824,0.73,0.07,0.17,0.3264,0.54,0.004406774,0.1,-0.0895,0.040610039,0.180906101,0.023379432,-0.064760887,0.087028237,-0.106620561,1.06,1.42,0.55,2.4,0.89,1.25,0.59,2.59,0.95,0.95,25102,-0.057241584,-0.1,0.5956,-0.042714599,-0.08676751,0.022029966,-0.001113231,-0.003045407,0.024559492,-0.033251815,-0.003234365,-0.078344082,-0.020924284,-0.027921158,-0.007933861,-0.77,2666,34776,25475,-8499,5336,60777,-3090303,-0.007933861,-0.622084931,1.62,2.65,2.71,0.76,1.24,0.8,3.09,0.69,0.86,-0.022835672,-0.1,0.9022,0.513,-0.045484144,0.040458755,0.026310679,0.020073911,-0.026805569,0.064668723,0.065231216,0.070289981,0.074621993,0.051775695,0.051569372,0.008854944,-0.007529356,1.07,-3370,-33048,-86638,-49297,-20668,-192318,-2955507,-0.007529356,-0.058941351,1.01,0.12,1.25,1.34,1.1,1.65,1.17,0.38,-0.03035124,0.1,-0.062810559,0.108354702,0.000386708,0.055658457,0.022260436,0.011135711,-0.016164554,-0.023554667,-0.011083857,0.001254076,-0.030813494,0.001709159,-0.036568445,-4.3,10292,22697,109791,24125,7072,173329,-14675048,-0.036568445,-0.007042887,0.54,-0.35,1.15,0.87,0.61,1.44,0.68,0.71,-0.019120597,0,-0.021940933,0.080771498,-0.002704504,0.008834397,-0.008619166,0.007788145,-0.008964472,-0.019899487,-0.00160618,0.001255651,-0.011093968,-0.005473234,0.004138583,-3.65,15810,21211,188771,137655,55334,420989,1687885,0.004138583,0.063672343,0.47,2022-05-01,0
0.28,0.69,0.67,1.44,1.54,0.585,0.287272727,0.72,0.053181818,-0.07,0.642272727,0.7,-0.068770647,0.1,0.1688,0.021394778,-0.045542227,0.007679589,-0.038411627,0.121826179,-0.056514603,0.47,1.04,-0.51,0.62,0.94,0.83,0.52,0.43,0.99,2.28,25585,0.004406774,0.1,-0.0895,0.040610039,0.180906101,0.023379432,-0.064760887,0.087028237,-0.106620561,-0.027235706,0.004267156,-0.047326816,-0.07925313,-0.000599431,0.010807699,1.52,4068,19034,46567,483,8380,80052,4215749,0.010807699,-0.691736769,1.06,0.55,2.4,0.89,1.25,0.59,2.59,0.95,0.95,-0.057241584,-0.1,0.3801,0.5956,-0.042714599,-0.08676751,0.022029966,-0.001113231,-0.003045407,0.024559492,-0.033251815,-0.003234365,-0.078344082,-0.020924284,-0.027921158,0.000423072,-0.007933861,-0.77,2666,34776,25475,-8499,5336,60777,-3090303,-0.007933861,-0.622084931,1.62,2.65,2.71,1.24,0.8,3.09,0.69,0.86,-0.022835672,-0.1,-0.045484144,0.040458755,0.026310679,0.020073911,-0.026805569,0.064668723,0.065231216,0.070289981,0.074621993,0.051775695,0.051569372,0.008854944,-0.007529356,1.07,-3370,-33048,-86638,-49297,-20668,-192318,-2955507,-0.007529356,-0.058941351,1.01,0.12,1.25,1.34,1.1,1.65,1.17,0.38,-0.03035124,0.1,-0.062810559,0.108354702,0.000386708,0.055658457,0.022260436,0.011135711,-0.016164554,-0.023554667,-0.011083857,0.001254076,-0.030813494,0.001709159,-0.036568445,-4.3,10292,22697,109791,24125,7072,173329,-14675048,-0.036568445,-0.007042887,0.67,2022-06-01,0
0.16,0.13,-1.19,1.68,1.96,-1.077826087,-4.314347826,0.72,0.02826087,-0.02,-0.642173913,-0.65,-0.002457863,0.1,-0.3642,0.059491213,-0.113825255,0.028945395,-0.045735702,0.120944218,-0.127608093,0.67,0.5,0.48,0.35,0.77,0.74,0.9,0.63,1.02,2.14,31774,-0.068770647,0.1,0.1688,0.021394778,-0.045542227,0.007679589,-0.038411627,0.121826179,-0.056514603,-0.026776232,-0.008552598,-0.029845558,-0.060879521,-0.025813763,0.011164866,-2.27,5689,3275,-10618,6189,285,926,4403180,0.011164866,-0.526868619,0.47,-0.51,0.62,0.94,0.83,0.52,0.43,0.99,2.28,0.004406774,0.1,-0.1581,-0.0895,0.040610039,0.180906101,0.023379432,-0.064760887,0.087028237,-0.106620561,-0.027235706,0.004267156,-0.047326816,-0.07925313,-0.000599431,0.005273347,0.010807699,1.52,4068,19034,46567,483,8380,80052,4215749,0.010807699,-0.691736769,1.06,0.55,2.4,1.25,0.59,2.59,0.95,0.95,-0.057241584,-0.1,-0.042714599,-0.08676751,0.022029966,-0.001113231,-0.003045407,0.024559492,-0.033251815,-0.003234365,-0.078344082,-0.020924284,-0.027921158,0.000423072,-0.007933861,-0.77,2666,34776,25475,-8499,5336,60777,-3090303,-0.007933861,-0.622084931,1.62,2.65,2.71,1.24,0.8,3.09,0.69,0.86,-0.022835672,-0.1,-0.045484144,0.040458755,0.026310679,0.020073911,-0.026805569,0.064668723,0.065231216,0.070289981,0.074621993,0.051775695,0.051569372,0.008854944,-0.007529356,1.07,-3370,-33048,-86638,-49297,-20668,-192318,-2955507,-0.007529356,-0.058941351,-0.68,2022-07-01,0
0.12,-0.73,-0.57,0.08,-0.23,0.036,-3.8216,0.95,0.0456,-0.77,-0.6124,-0.36,0.004172787,-0.1,0.5439,-0.042647553,-0.119964918,0.00191106,0.104826702,-0.143762299,0.014295596,-0.68,0.24,-4.35,0.72,0.43,0.65,0.36,1.47,0.66,0.86,28152,-0.002457863,0.1,-0.3642,0.059491213,-0.113825255,0.028945395,-0.045735702,0.120944218,-0.127608093,0.007155753,0.027595924,0.005106109,0.000698763,-0.031406378,-0.0031536,1.98,-5700,-2907,-37698,-3622,-9084,-59042,-1248697,-0.0031536,-0.199463378,0.67,0.48,0.35,0.77,0.74,0.9,0.63,1.02,2.14,-0.068770647,0.1,0.3968,0.1688,0.021394778,-0.045542227,0.007679589,-0.038411627,0.121826179,-0.056514603,-0.026776232,-0.008552598,-0.029845558,-0.060879521,-0.025813763,0.007057784,0.011164866,-2.27,5689,3275,-10618,6189,285,926,4403180,0.011164866,-0.526868619,0.47,-0.51,0.62,0.83,0.52,0.43,0.99,2.28,0.004406774,0.1,0.040610039,0.180906101,0.023379432,-0.064760887,0.087028237,-0.106620561,-0.027235706,0.004267156,-0.047326816,-0.07925313,-0.000599431,0.005273347,0.010807699,1.52,4068,19034,46567,483,8380,80052,4215749,0.010807699,-0.691736769,1.06,0.55,2.4,1.25,0.59,2.59,0.95,0.95,-0.057241584,-0.1,-0.042714599,-0.08676751,0.022029966,-0.001113231,-0.003045407,0.024559492,-0.033251815,-0.003234365,-0.078344082,-0.020924284,-0.027921158,0.000423072,-0.007933861,-0.77,2666,34776,25475,-8499,5336,60777,-3090303,-0.007933861,-0.622084931,-0.36,2022-08-01,0
0.12,-0.37,0.02,-0.37,-0.61,0.263913043,-1.937391304,0.59,0.020869565,-0.06,-0.29826087,-0.26,-0.12469305,-0.1,0.636,0.017641479,0.214391423,0.032862212,0.005971273,0.010234958,-0.078536685,-0.36,0.74,-2.55,0.3,0.5,0.39,0.54,0.01,0.62,0.09,35032,0.004172787,-0.1,0.5439,-0.042647553,-0.119964918,0.00191106,0.104826702,-0.143762299,0.014295596,0.022541299,0.013455091,0.008231868,0.020739026,0.072984893,-0.0101509,1.18,2091,16794,38229,6880,-3664,59737,-3992709,-0.0101509,-0.187095482,-0.68,-4.35,0.72,0.43,0.65,0.36,1.47,0.66,0.86,-0.002457863,0.1,-0.0689,-0.3642,0.059491213,-0.113825255,0.028945395,-0.045735702,0.120944218,-0.127608093,0.007155753,0.027595924,0.005106109,0.000698763,-0.031406378,0.018968048,-0.0031536,1.98,-5700,-2907,-37698,-3622,-9084,-59042,-1248697,-0.0031536,-0.199463378,0.67,0.48,0.35,0.74,0.9,0.63,1.02,2.14,-0.068770647,0.1,0.021394778,-0.045542227,0.007679589,-0.038411627,0.121826179,-0.056514603,-0.026776232,-0.008552598,-0.029845558,-0.060879521,-0.025813763,0.007057784,0.011164866,-2.27,5689,3275,-10618,6189,285,926,4403180,0.011164866,-0.526868619,0.47,-0.51,0.62,0.83,0.52,0.43,0.99,2.28,0.004406774,0.1,0.040610039,0.180906101,0.023379432,-0.064760887,0.087028237,-0.106620561,-0.027235706,0.004267156,-0.047326816,-0.07925313,-0.000599431,0.005273347,0.010807699,1.52,4068,19034,46567,483,8380,80052,4215749,0.010807699,-0.691736769,-0.29,2022-09-01,0
0.45,0.16,0.69,0.75,0.85,0.520434783,0.232608696,1.13,0.066521739,0.01,0.509130435,0.4365,-0.031548502,0,0.2192,0.003185485,0.082318952,0.010367064,0.0431224,0.102780901,-0.036329038,-0.29,0.02,-1.21,-0.79,0.26,0.02,0.47,-0.86,0.46,0.09,38179,-0.12469305,-0.1,0.636,0.017641479,0.214391423,0.032862212,0.005971273,0.010234958,-0.078536685,0.00248665,-0.021207561,0.034908552,0.011563968,-0.011128537,-0.003075436,4.7,1229,20649,-29540,3147,3943,-554,-1201700,-0.003075436,-0.216180452,-0.36,-2.55,0.3,0.5,0.39,0.54,0.01,0.62,0.09,0.004172787,-0.1,0.6085,0.5439,-0.042647553,-0.119964918,0.00191106,0.104826702,-0.143762299,0.014295596,0.022541299,0.013455091,0.008231868,0.020739026,0.072984893,-0.007750648,-0.0101509,1.18,2091,16794,38229,6880,-3664,59737,-3992709,-0.0101509,-0.187095482,-0.68,-4.35,0.72,0.65,0.36,1.47,0.66,0.86,-0.002457863,0.1,0.059491213,-0.113825255,0.028945395,-0.045735702,0.120944218,-0.127608093,0.007155753,0.027595924,0.005106109,0.000698763,-0.031406378,0.018968048,-0.0031536,1.98,-5700,-2907,-37698,-3622,-9084,-59042,-1248697,-0.0031536,-0.199463378,0.67,0.48,0.35,0.74,0.9,0.63,1.02,2.14,-0.068770647,0.1,0.021394778,-0.045542227,0.007679589,-0.038411627,0.121826179,-0.056514603,-0.026776232,-0.008552598,-0.029845558,-0.060879521,-0.025813763,0.007057784,0.011164866,-2.27,5689,3275,-10618,6189,285,926,4403180,0.011164866,-0.526868619,0.59,2022-10-01,0
